pitcher,name,Team,IP,ERA,ERA_adj_sc,FIP,xFIP,xERA,ERA_minus_FIP,ERA_minus_xERA,BABIP_allowed,lob_pct,hr_fb_rate,hard_hit_rate_allowed,barrel_rate_allowed,swstr_rate,k_pct,bb_pct,G,GS,TBF,key_fangraphs,fg_swstr_rate,fg_hr_fb_rate,BABIP_allowed_all,xERA_all,IP_sc,IP_sc_adj,RA_sc,FIP_sc,FIP_sc_all,lob_pct_sc,ERA_all_sc,park_factor,park_change,park_change_label,career_babip_allowed,career_hh_allowed,career_barrel_allowed,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,xwoba_gap,gb_pct,luck_score,conf_phase,career_ip,birth_year,age,fip_minus,pitcher_quality_tier,rtm_signal,rtm_confluence,amplification_cap_applied,stuff_plus_avg,best_pitch_type,stuff_plus_signal,total_starts,disaster_starts,disaster_rate,qs_count,qs_rate,start_variance,volatility_flag,volatility_label,pitch_mix_signal,pitch_mix_note,verdict,raw_buy_score,buy_qualified,lob_confluence_flag,curr_csw,career_csw_p,csw_gap,tier_sell,age_flag,owned_pct,fp_rank,contract_year,player_name,team,ip,player_type,role_override,curr_pitch_types,new_pitches,dropped_pitches,curr_swstr_overall,career_swstr_overall,swstr_gap,curr_primary_velo,career_primary_velo,velo_gap,cbs_rank
801139,Payton Tolle,BOS,29.3,3.07,3.07,3.16,,1.692,-0.09,1.38,0.205,0.691,0.107,0.258,0.04,0.117,,,,,,35466.0,,,0.2054794520547945,1.6916241739130422,29.33333333333333,29.33333333333333,10.0,3.160255920550038,3.1272957160987644,0.6914893617021276,3.07,1.0,False,,,,,0.3,24,0.3,0.3,-0.01,0.312,-0.0138,May,27.0,2002,24,83.4,Above Avg (80-95),1.468,Sell confluence,True,,,,5,0,0.0,3,0.6,1.87,False,,,,Neutral,-0.0708,True,,0.2902,,,,,34.88,196,False,Payton Tolle,BOS,29.3,SP,True,"CH,CU,FC,FF,SI","CH,CU,FC,FF,SI",,0.1171,,,95.7,,,15
693645,Cam Schlittler,NYY,59.7,1.66,1.66,1.77,,1.914,-0.11,-0.25,0.236,0.806,0.056,0.221,0.034,0.148,,,,,,32095.0,,,0.2361111111111111,1.913793442477876,59.66666666666666,59.66666666666666,11.0,1.7674803999812212,1.734520195529948,0.8056872037914692,1.66,1.0,False,,0.265,0.402,0.082,0.265,25,0.265,0.265,-0.0444,0.483,-0.0142,May,94.2,2001,25,46.7,Elite (FIP-<80),-0.144,No confluence,False,89.3,FF,"FIP- override: elite contact, dampens sell x0.85 (sp=89, FIP-=47)",10,0,0.0,6,0.6,2.1,False,,-0.1,abandonment -0.10,Neutral,-0.0815,True,,0.3032,,,,,98.26,44,False,Cam Schlittler,NYY,59.7,SP,True,"CU,FC,FF,SI,SL,ST","CU,FC,SI,SL,ST",,0.1486,,,97.6,,,8
805123,Aj Blubaugh,HOU,26.3,4.61,4.61,6.06,,5.062,-1.45,-0.45,0.27,0.823,0.176,0.247,0.052,0.125,,,,,,31764.0,,,0.2432432432432432,4.961955727272727,26.33333333333333,13.666666666666668,7.0,6.057983193277311,5.607301469838696,0.8227848101265822,4.78,1.0,False,,,,,0.3,26,0.3,0.3,-0.0173,0.329,-0.017,May,42.2,2000,26,159.9,Poor (FIP->115),0.998,Sell confluence,True,,,,18,1,0.056,0,0.0,5.38,True,High variance — signals less reliable,,,Neutral,-0.8788,True,,0.2535,,,,,0.16,209.0,False,Aj Blubaugh,HOU,26.3,RP,False,"CH,CU,FC,FF,ST","CH,CU,FC,FF,ST",,0.1247,,,95.8,,,
657424,Matt Gage,SF,19.0,3.79,,4.08,,3.347,-0.29,0.44,0.192,,,0.16,0.019,0.088,,,,,,17381.0,,,0.1923076923076923,3.346757807692307,19.0,,,,4.077654567773406,,3.79,0.91,True,Park change (DET->SF) - career baseline less reliable,,,,0.3,33,0.3,0.273,-0.0284,0.463,-0.0172,May,58.0,1993,33,118.3,Poor (FIP->115),0.733,Sell confluence,True,,,,23,0,0.0,0,0.0,,False,,,,Neutral,-0.1932,True,,0.2523,,,,,1.0,249.0,False,Matt Gage,SF,19.0,RP,False,"CH,FF,SI,SL","CH,FF,SI,SL",,0.0884,,,92.4,,,
640448,Kyle Finnegan,DET,21.0,2.14,,5.22,,3.752,-3.08,-1.61,0.246,,,0.257,0.029,0.097,,,,,,15009.0,,,0.2456140350877192,3.7521744494382014,21.0,,,,5.215499179302228,,2.14,1.0,False,,0.2855,0.4576,0.0784,0.2855,35,0.2912,0.2912,0.0195,0.492,-0.0187,May,355.1,1991,35,137.8,Poor (FIP->115),1.468,Sell confluence,True,92.3,FF,,21,0,0.0,0,0.0,,False,,0.0,,Neutral,-1.8499,True,,0.2559,0.2919,-0.036,,Age 35+ — monitor second half,14.0,488,False,Kyle Finnegan,DET,21.0,RP,False,"FF,FS,SL","FS,SL",,0.0971,0.2131,-0.116,96.3,96.95,-0.65,
642701,Dennis Santana,PIT,18.3,5.4,,4.83,,5.683,0.57,-0.28,0.271,,,0.241,0.052,0.085,,,,,,17878.0,,,0.2711864406779661,5.68341148148148,18.33333333333333,,,,4.825022988826038,,5.4,1.0,False,,0.2582,0.3452,0.0704,0.2582,30,0.2582,0.2582,-0.0241,0.295,-0.0222,May,299.2,1996,30,127.5,Poor (FIP->115),-0.853,Buy confluence,False,88.3,SL,Poor stuff+sell x1.15 (sp=88),20,0,0.0,0,0.0,,False,,0.0,,Neutral,0.3379,True,,0.2492,0.304,-0.0548,,,42.0,268,False,Dennis Santana,PIT,18.3,RP,False,"CH,FC,FF,SI,SL","CH,FC,FF,SI",,0.0852,0.1472,-0.062,93.8,96.03,-2.23,29
605130,Scott Barlow,ATH,21.0,2.57,,4.22,,3.21,-1.65,-0.64,0.17,,,0.247,0.035,0.152,,,,,,14993.0,,,0.1698113207547169,3.2096804044943807,21.0,,,,4.215499179302228,,2.57,0.96,True,Park change (CIN->ATH) - career baseline less reliable,0.2618,0.3068,0.0612,0.2618,34,0.267,0.2563,-0.0275,0.382,-0.025,May,462.1,1992,34,116.0,Poor (FIP->115),1.01,Sell confluence,False,,,,21,0,0.0,0,0.0,,False,,,,Neutral,-1.0098,True,,0.3354,0.3464,-0.011,,,0.41,246.0,False,Scott Barlow,ATH,21.0,RP,False,"CU,FF,SI,SL,ST","CU,FF,SI,SL,ST",,0.1538,,,89.0,,,
676974,Max Meyer,MIA,47.7,3.21,3.21,3.14,,4.182,0.07,-0.97,0.272,0.764,0.125,0.273,0.059,0.147,,,,,,27474.0,,,0.272,4.182050921182264,47.66666666666666,47.66666666666666,17.0,3.1418992771933945,3.108939072742121,0.7644628099173554,3.21,0.95,False,,0.324,0.4801,0.1146,0.324,27,0.324,0.3078,-0.0263,0.419,-0.0257,May,142.1,1999,27,87.2,Above Avg (80-95),-1.042,Buy confluence,False,98.3,SL,,9,0,0.0,1,0.111,2.14,False,,0.05,velo_gain +0.05,Neutral,0.0301,True,,0.309,0.3342,-0.0252,,,83.0,167,False,Max Meyer,MIA,47.7,SP,False,"CH,FF,SI,SL,ST","CH,FF,SI,ST",,0.1474,0.1388,0.0086,94.6,94.55,0.05,59
668933,Graham Ashcraft,CIN,21.3,2.53,,3.4,,3.049,-0.87,-0.52,0.277,,,0.281,0.045,0.13,,,,,,27552.0,,,0.2765957446808511,3.048725685393259,21.33333333333333,,,,3.4000229888260374,,2.53,1.08,False,,0.3215,0.3793,0.0604,0.3215,28,0.3215,0.3472,0.0088,0.542,-0.0266,May,402.1,1998,28,83.1,Above Avg (80-95),0.351,Sell confluence,False,103.5,FC,,22,0,0.0,0,0.0,,False,,0.05,velo_gain +0.05,Neutral,-0.5303,True,,0.305,0.2735,0.0315,,,6.44,96.0,False,Graham Ashcraft,CIN,21.3,RP,False,"FC,SL",,,0.13,0.2099,-0.0799,,96.5,,
572955,Pierce Johnson,CIN,18.3,4.42,,4.44,,6.451,-0.02,-2.03,0.294,,,0.21,0.09,0.083,,,,,,13435.0,,,0.2941176470588235,6.451290544303797,18.33333333333333,,,,4.443204807007856,,4.42,1.08,True,Park change (ATL->CIN) - career baseline less reliable,0.2919,0.4299,0.0732,0.2919,35,0.2977,0.3215,-0.0519,0.309,-0.0278,May,323.0,1991,35,108.5,Below Avg (105-115),-2.011,No confluence,True,100.3,CU,,21,0,0.0,0,0.0,,False,,0.0,,Neutral,-0.0291,True,,0.2917,0.3229,-0.0312,,Age 35+ — monitor second half,5.0,349,False,Pierce Johnson,CIN,18.3,RP,False,"CU,FF",FF,,0.0833,0.2307,-0.1474,94.9,95.57,-0.67,
666142,Cole Ragans,KC,34.3,4.54,4.54,6.33,,4.735,-1.79,-0.2,0.211,0.87,0.333,0.225,0.073,0.128,,,,,,21846.0,,,0.2328767123287671,4.831916450331125,34.333333333333336,33.666666666666664,17.0,6.325309925950578,6.199780270379435,0.8695652173913043,4.98,1.0,False,,0.2684,0.3598,0.0681,0.2684,29,0.2684,0.2684,0.0127,0.349,-0.0281,May,400.2,1997,29,167.1,Poor (FIP->115),1.595,Sell confluence,True,101.3,FF,,8,1,0.125,2,0.25,5.63,True,High variance — signals less reliable,-0.08,velo_drop -0.08,Neutral,-1.0794,True,,0.2942,0.3146,-0.0204,,,78.89,77,False,Cole Ragans,KC,34.3,SP,False,"CH,FC,FF,KC,SL,UN","CH,FC,KC,SL,UN",,0.1283,0.241,-0.1127,94.9,94.83,0.07,30
669199,Lake Bachar,MIA,22.7,1.02,1.02,2.44,,-0.173,-1.42,1.19,0.125,0.921,0.077,0.215,0.037,0.161,,,,,,19222.0,,,0.1886792452830188,2.3185422967032965,22.666666666666668,17.666666666666668,2.0,2.4353416838433484,3.2897288711789785,0.9210526315789476,3.18,0.95,False,,0.2686,0.4226,0.1123,0.2686,31,0.2686,0.2552,-0.03,0.382,-0.0303,May,89.1,1995,31,67.8,Elite (FIP-<80),2.613,Sell confluence,True,101.3,FF,,14,0,0.0,0,0.0,1.78,False,,0.07,new_pitch +0.07,Neutral,-0.879,True,,0.3052,,,,,0.14,188.0,False,Lake Bachar,MIA,22.7,RP,False,"CU,FF,FS,SL,ST","CU,FS,SL,ST",,0.1608,,,94.7,,,
641743,Anthony Kay,CWS,40.0,4.72,4.72,5.51,,5.975,-0.79,-1.26,0.297,0.773,0.222,0.267,0.056,0.082,,,,,,20387.0,,,0.296875,5.9752360157894735,40.0,40.0,21.0,5.507983193277311,5.475022988826037,0.7733812949640287,4.72,1.0,False,,,,,0.3,31,0.3,0.3,-0.0054,0.415,-0.0306,May,100.0,1995,31,145.4,Poor (FIP->115),-0.465,No confluence,False,,,,9,1,0.111,1,0.111,5.28,True,High variance — signals less reliable,,,Neutral,-0.4758,True,,0.2525,,,,,8.0,205.0,False,Anthony Kay,CWS,40.0,SP,True,"CH,FC,FF,SI,SL,ST","CH,FC,FF,SI,SL,ST",,0.0821,,,95.4,,,
554430,Zack Wheeler,PHI,24.7,2.55,2.55,2.65,,3.197,-0.1,-0.65,0.246,0.741,0.056,0.258,0.042,0.118,,,,,,10310.0,,,0.2461538461538461,3.1972169894736835,24.666666666666668,24.666666666666664,7.0,2.652577787871905,2.619617583420632,0.7407407407407407,2.55,1.06,False,,0.2585,0.3473,0.07,0.2585,36,0.2688,0.2849,-0.053,0.485,-0.0317,May,1739.1,1990,36,66.0,Elite (FIP-<80),-0.547,No confluence,False,94.3,SI,"FIP- override: elite contact, dampens sell x0.85 (sp=94, FIP-=66)",4,0,0.0,3,0.75,1.51,False,,,,Neutral,-0.0791,True,,0.2837,0.3117,-0.028,,Age 35+ — monitor second half,96.3,57,False,Zack Wheeler,PHI,24.7,SP,False,"CU,FC,FF,FS,SI,ST","CU,FC,FS,ST",,0.1185,0.3011,-0.1826,94.5,95.78,-1.28,23
680730,Mitchell Parker,WSH,20.0,2.04,2.04,2.83,,2.248,-0.79,-0.21,0.196,0.755,0.091,0.33,0.029,0.157,,,,,,27636.0,,,0.2452830188679245,3.549867524390244,20.0,17.666666666666668,4.0,2.831568098937688,4.325022988826038,0.7547169811320755,3.6,1.0,False,,0.3146,0.4495,0.0892,0.3146,27,0.3146,0.3146,0.0089,0.431,-0.0324,May,322.2,1999,27,74.7,Elite (FIP-<80),0.582,Sell confluence,False,110.1,CU,Elite stuff dampens sell x0.85 (sp=110),9,0,0.0,0,0.0,3.4,False,,-0.08,velo_drop -0.08,Neutral,-0.4896,True,,0.3109,0.2594,0.0515,,,0.15,184.0,False,Mitchell Parker,WSH,20.0,SP,False,"CU,FF,FS,SL","FS,SL",,0.1571,0.1127,0.0444,93.3,92.75,0.55,
663558,Jovani Morán,BOS,24.0,2.6,2.6,4.33,,1.618,-1.73,0.98,0.136,0.804,0.105,0.238,0.057,0.126,,,,,,20422.0,,,0.1929824561403508,3.1228260198019795,24.0,17.333333333333332,5.0,4.32721396250808,4.858356322159371,0.8035714285714286,3.38,1.0,False,,0.2493,0.2787,0.0594,0.2493,29,0.2493,0.2493,-0.0048,0.361,-0.0327,May,105.1,1997,29,114.3,Below Avg (105-115),2.712,Sell confluence,True,,,,14,0,0.0,0,0.0,2.67,False,,,,Neutral,-1.0562,True,,0.2935,0.3167,-0.0232,,,0.14,189.0,False,Jovani Morán,BOS,24.0,RP,False,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,SI,ST",,0.1273,,,92.1,,,
678606,Jose Ferrer,SEA,20.7,2.18,0.0,3.81,,3.013,-1.63,-0.83,0.364,1.0,0.0,0.19,0.016,0.119,,,,,,24017.0,,,0.3676470588235294,1.954191258064516,20.666666666666668,4.0,0.0,3.807983193277311,2.250829440438941,1.0,2.18,1.0,False,,0.3162,0.422,0.0349,0.3162,26,0.3162,0.3162,0.0581,0.457,-0.0332,May,150.1,2000,26,100.6,Average (95-105),0.797,Sell confluence,False,93.3,SI,,22,0,0.0,0,0.0,0.0,False,,0.07,new_pitch +0.07,Neutral,-0.9563,True,,0.2661,0.3085,-0.0424,,,1.42,,False,Jose Ferrer,SEA,20.7,RP,False,"CH,FF,SI,SL","CH,FF,SL",,0.1196,,,97.1,,,
642121,Cole Sulser,TB,21.7,4.15,4.26,2.74,,6.362,1.41,-2.21,0.353,0.7,0.0,0.258,0.055,0.095,,,,,,15256.0,,,0.2941176470588235,4.282947557894737,21.666666666666668,6.333333333333334,3.0,2.7421937195931,3.11733068113373,0.7,4.15,0.94,False,,0.2992,0.4344,0.0554,0.2992,36,0.3112,0.2925,-0.0265,0.429,-0.0354,May,180.2,1990,36,76.9,Elite (FIP-<80),-3.622,Buy confluence,False,,,,18,0,0.0,0,0.0,3.87,False,,,,Neutral,0.8484,True,,0.232,,,,Age 35+ — monitor second half,4.0,212.0,False,Cole Sulser,TB,21.7,RP,False,"CH,FC,FF,PO,ST","CH,FC,FF,PO,ST",,0.0957,,,91.9,,,
667463,John King,MIA,18.7,3.37,,3.99,,2.418,-0.62,0.95,0.114,,,0.2,0.04,0.088,,,,,,22051.0,,,0.1136363636363636,2.4175681971830985,18.666666666666668,,,,3.9893087031117513,,3.37,0.95,True,Park change (STL->MIA) - career baseline less reliable,0.3415,0.4062,0.0575,0.3415,32,0.3415,0.3244,-0.0629,0.457,-0.0367,May,262.0,1994,32,110.8,Below Avg (105-115),1.572,Sell confluence,False,105.3,SI,,21,0,0.0,0,0.0,,False,,-0.11,abandonment -0.10 | rv_degrade -0.08 | new_pitch +0.07,Neutral,-0.4193,True,,0.3347,0.2654,0.0693,,,2.0,223.0,False,John King,MIA,18.7,RP,False,"CH,CU,FF,SI,SL,ST","CH,CU,FF,SL,ST",,0.0898,0.1387,-0.0489,90.9,93.35,-2.45,
661563,Luis Gil,NYY,19.0,5.21,5.21,8.43,,6.17,-3.22,-0.96,0.161,0.822,0.3,0.317,0.059,0.05,,,,,,21052.0,,,0.1607142857142857,6.170195694117648,19.0,19.0,11.0,8.42640424590889,8.393444041457617,0.821917808219178,5.21,1.0,False,,0.2484,0.39,0.0913,0.2484,28,0.2484,0.2484,-0.0216,0.468,-0.0376,May,251.0,1998,28,222.5,Poor (FIP->115),2.26,Sell confluence,True,100.3,FF,,4,0,0.0,1,0.25,4.19,True,High variance — signals less reliable,-0.1,abandonment -0.10,Neutral,-1.9505,True,,0.2552,0.3148,-0.0596,,,14.0,259.0,False,Luis Gil,NYY,19.0,SP,False,"CH,FF,SI,SL","CH,SI,SL",,0.0504,0.2584,-0.208,94.9,95.95,-1.05,
656945,Tanner Scott,LAD,18.3,1.96,,2.81,,2.977,-0.85,-1.02,0.163,,,0.18,0.034,0.172,,,,,,17586.0,,,0.1627906976744186,2.977333046153846,18.33333333333333,,,,2.806841170644219,,1.96,1.0,False,,0.2612,0.3196,0.0554,0.2612,32,0.2612,0.2612,-0.109,0.311,-0.0393,May,434.1,1994,32,74.2,Elite (FIP-<80),-0.167,No confluence,False,111.3,FF,Elite stuff dampens sell x0.85 (sp=111),20,0,0.0,0,0.0,,False,,0.0,,Neutral,-0.552,True,,0.3445,0.3123,0.0322,,,75.0,177,False,Tanner Scott,LAD,18.3,RP,False,"FF,SL",SL,,0.1723,0.2918,-0.1195,96.4,96.8,-0.4,21
690986,Kyle Harrison,MIL,37.7,1.91,1.91,2.82,,3.114,-0.91,-1.2,0.323,0.909,0.12,0.142,0.027,0.144,,,,,,27758.0,,,0.3225806451612903,3.1143517750000007,37.66666666666666,37.66666666666666,8.0,2.819045140179965,2.786084935728692,0.9090909090909092,1.91,1.0,True,Park change (SF->MIL) - career baseline less reliable,0.3011,0.4281,0.0936,0.3011,25,0.3011,0.3011,0.0018,0.385,-0.0498,May,209.1,2001,25,74.4,Elite (FIP-<80),-0.294,No confluence,False,,,,8,0,0.0,2,0.25,2.05,False,,,,Neutral,-0.5423,True,,0.3065,0.2731,0.0334,,,84.0,180,False,Kyle Harrison,MIL,37.7,SP,False,"CH,FF,SI,SV","CH,FF,SI,SV",,0.1439,,,94.8,,,54
676106,Emerson Hancock,SEA,53.0,3.06,3.06,3.59,,3.769,-0.53,-0.71,0.275,0.815,0.205,0.239,0.049,0.114,,,,,,27470.0,,,0.2748091603053435,3.768659,53.0,53.0,18.0,3.5862850800697634,3.55332487561849,0.8152173913043479,3.06,1.0,False,,0.3142,0.4327,0.0815,0.3142,27,0.3142,0.3142,-0.0234,0.446,-0.0505,May,180.1,1999,27,94.7,Above Avg (80-95),-0.179,No confluence,False,105.3,SI,,9,0,0.0,6,0.667,2.5,False,,-0.01,rv_degrade -0.08 | new_pitch +0.07,Neutral,-0.3297,True,,0.2512,0.2811,-0.0299,,,78.65,179,False,Emerson Hancock,SEA,53.0,SP,True,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,ST",,0.1142,0.2344,-0.1202,94.9,94.15,0.75,53
668941,Jojo Romero,STL,22.3,2.82,,4.41,,4.43,-1.59,-1.61,0.254,,,0.303,0.04,0.08,,,,,,19574.0,,,0.2542372881355932,4.430178315217392,22.33333333333333,,,,4.413082690318575,,2.82,1.0,False,,0.2729,0.3785,0.0758,0.2729,30,0.2729,0.2729,-0.0352,0.476,-0.0509,May,201.2,1996,30,116.4,Poor (FIP->115),-0.02,No confluence,False,78.3,ST,Poor stuff+sell x1.15 (sp=78),22,0,0.0,0,0.0,,False,,0.0,,Neutral,-0.9656,True,,0.3155,0.34,-0.0245,,,16.0,495,False,Jojo Romero,STL,22.3,RP,False,"CH,FF,SI,ST","CH,FF,SI",,0.0802,0.1128,-0.0326,93.8,94.65,-0.85,
676755,Isaac Mattson,PIT,18.0,4.0,,3.03,,6.126,0.97,-2.13,0.316,,,0.27,0.056,0.085,,,,,,20385.0,,,0.3157894736842105,6.125948536585367,18.0,,,,3.0250229888260374,,4.0,1.0,False,,,,,0.3,31,0.3,0.3,-0.0802,0.193,-0.0514,May,68.0,1995,31,80.0,Above Avg (80-95),-3.096,Buy confluence,False,90.3,FF,"FIP- override: elite contact, dampens sell x0.85 (sp=90, FIP-=80)",20,0,0.0,0,0.0,,False,,0.0,,Neutral,0.5643,True,,0.2515,,,,,0.42,262.0,False,Isaac Mattson,PIT,18.0,RP,False,"CH,CU,FF,SL","CH,CU,SL",,0.0848,,,93.8,,,
691799,Grant Taylor,CWS,22.3,2.82,0.0,1.31,,3.41,1.51,-0.59,0.0,1.0,0.0,0.223,0.023,0.119,,,,,,33927.0,,,0.3888888888888889,1.9908255937500008,22.33333333333333,4.0,0.0,1.3079831932773107,1.054873735094694,1.0,2.82,1.0,False,,,,,0.3,24,0.3,0.3,0.0273,0.407,-0.0583,May,45.0,2002,24,34.6,Elite (FIP-<80),-2.1,Buy confluence,False,,,,17,0,0.0,0,0.0,0.0,False,,,,Neutral,0.8678,True,,0.3086,,,,,4.25,317,False,Grant Taylor,CWS,22.3,RP,False,"CU,FC,FF,SI,SL","CU,FC,FF,SI,SL",,0.1185,,,98.4,,,
669372,J. t. Ginn,ATH,42.7,3.05,3.05,3.95,,3.657,-0.9,-0.61,0.263,0.797,0.16,0.236,0.038,0.099,,,,,,27889.0,,,0.2627118644067797,3.70792492,42.66666666666666,41.33333333333333,14.0,3.953144483599892,4.150022988826038,0.7971014492753623,3.38,0.96,False,,0.3123,0.4467,0.0897,0.3123,27,0.3123,0.2998,-0.0094,0.492,-0.0668,May,135.1,1999,27,108.6,Below Avg (105-115),0.293,Sell confluence,False,99.3,SI,,10,0,0.0,1,0.1,3.36,False,,-0.18,abandonment -0.10 | rv_degrade -0.08,Neutral,-0.5479,True,,0.2784,0.2422,0.0362,,,,,False,J. t. Ginn,ATH,42.7,SP,False,"CH,FC,FF,SI,SL","CH,FC,FF,SL",,0.099,0.2141,-0.1151,94.2,92.4,1.8,
543243,Sonny Gray,BOS,33.0,3.55,3.55,4.18,,4.957,-0.63,-1.41,0.257,0.757,0.19,0.235,0.066,0.08,,,,,,12768.0,,,0.2571428571428571,4.956897201438849,33.0,33.0,13.0,4.179195314489432,4.146235110038159,0.7565789473684211,3.55,1.0,False,,0.2844,0.3943,0.0795,0.2844,37,0.2958,0.2958,-0.0407,0.477,-0.0726,May,1934.1,1989,37,110.3,Below Avg (105-115),-0.777,No confluence,False,101.0,FF,,7,1,0.143,3,0.429,4.85,True,High variance — signals less reliable,0.05,rv_improve +0.05,Slight sell,-0.394,True,,0.2658,0.3325,-0.0667,Slight Regression Expected,Age 35+ — monitor second half,93.0,121,False,Sonny Gray,BOS,33.0,SP,False,"CH,CS,CU,FC,FF,SI,SL,ST","CH,CS,CU,FC,SL",,0.0799,0.1725,-0.0926,92.0,92.27,-0.27,62
663969,Tyler Phillips,MIA,24.3,1.93,1.93,3.33,,3.373,-1.4,-1.44,0.269,0.885,0.067,0.288,0.045,0.136,,,,,,20629.0,,,0.2575757575757575,3.6633255943396215,24.33333333333333,18.666666666666668,4.0,3.325840336134453,3.230502440880832,0.8849557522123893,1.48,0.95,False,,0.2994,0.4247,0.0809,0.2994,29,0.2994,0.2844,-0.0324,0.403,-0.0729,May,125.0,1997,29,92.5,Above Avg (80-95),-0.043,No confluence,False,90.3,SI,,13,0,0.0,0,0.0,3.4,False,,0.12,velo_gain +0.05 | new_pitch +0.07,Slight sell,-0.8504,True,,0.3333,0.2857,0.0476,Slight Regression Expected,,5.0,440,False,Tyler Phillips,MIA,24.3,RP,False,"CU,FF,FS,SI,ST","CU,FF,FS,ST",,0.1363,,,96.2,,,
702275,Jr Ritchie,ATL,21.3,3.38,3.38,6.15,,4.731,-2.77,-1.35,0.214,0.893,0.222,0.255,0.036,0.082,,,,,,-1.0,,,0.2142857142857142,4.731413774193547,21.33333333333333,21.33333333333333,8.0,6.151733193277311,6.118772988826038,0.8928571428571429,3.38,1.0,False,,,,,0.3,23,0.3,0.3,-0.0158,0.433,-0.0765,May,12.1,2003,23,162.3,Poor (FIP->115),1.419,Sell confluence,False,,,,4,0,0.0,1,0.25,2.5,False,,,,Slight sell,-1.6788,True,,0.2377,,,Slight Regression Expected,,7.81,369,False,Jr Ritchie,ATL,21.3,RP,False,"CH,CU,FC,FF,SI,SL","CH,CU,FC,FF,SI,SL",,0.082,,,94.0,,,103
669461,Matthew Liberatore,STL,45.3,4.57,4.57,5.33,,5.743,-0.76,-1.17,0.312,0.789,0.184,0.296,0.056,0.09,,,,,,22294.0,,,0.3120567375886525,5.74322093596059,45.333333333333336,45.333333333333336,23.0,5.330042016806722,5.297081812355449,0.7894736842105263,4.57,1.0,False,,0.316,0.4158,0.0916,0.316,27,0.316,0.316,-0.0051,0.377,-0.0794,May,355.0,1999,27,140.7,Poor (FIP->115),-0.413,No confluence,False,102.5,FF,,9,1,0.111,1,0.111,4.58,True,High variance — signals less reliable,0.0,,Slight sell,-0.4579,True,,0.2569,0.2799,-0.023,Slight Regression Expected,,29.0,372,False,Matthew Liberatore,STL,45.3,SP,False,"CH,CU,FC,FF,FS,SI,SL","CH,CU,FC,FS,SI",,0.0904,0.1615,-0.0711,94.4,94.12,0.28,
671096,Andrew Abbott,CIN,50.3,3.93,3.93,4.59,,4.698,-0.66,-0.77,0.298,0.783,0.162,0.251,0.036,0.081,,,,,,29911.0,,,0.2981366459627329,4.69759844,50.333333333333336,50.333333333333336,22.0,4.587784517780622,4.554824313329348,0.7827476038338658,3.93,1.08,False,,0.2869,0.3578,0.0875,0.2869,27,0.2869,0.3099,-0.0094,0.443,-0.0816,May,433.2,1999,27,112.2,Below Avg (105-115),-0.108,No confluence,False,93.3,CH,,10,2,0.2,2,0.2,5.91,True,High variance — signals less reliable,0.05,rv_improve +0.05,Slight sell,-0.4001,True,,0.2597,0.2596,0.0001,Slight Regression Expected,,67.0,270,False,Andrew Abbott,CIN,50.3,SP,False,"CH,CU,FC,FF,ST","CU,FC",,0.0809,0.1969,-0.116,92.5,92.77,-0.27,77
663554,Casey Mize,DET,36.0,2.25,2.25,2.61,,2.532,-0.36,-0.28,0.277,0.824,0.071,0.24,0.045,0.125,,,,,,20492.0,,,0.2765957446808511,2.5321525918367342,36.0,36.0,9.0,2.613538748832866,2.580578544381593,0.8238636363636362,2.25,1.0,False,,0.324,0.433,0.0866,0.324,29,0.324,0.324,0.0065,0.385,-0.0822,May,456.0,1997,29,68.9,Elite (FIP-<80),0.078,Sell confluence,False,113.0,FS,Elite stuff dampens sell x0.85 (sp=113),7,1,0.143,2,0.286,3.62,False,,-0.08,rv_degrade -0.08,Slight sell,-0.2214,True,,0.3015,0.274,0.0275,Slight Regression Expected,,85.0,281,False,Casey Mize,DET,36.0,SP,False,"FF,FS,SI,SL,SV","SI,SL,SV",,0.125,0.2065,-0.0815,93.2,95.05,-1.85,83
663567,Peter Lambert,HOU,29.3,2.45,2.45,2.96,,3.211,-0.51,-0.76,0.263,0.798,0.05,0.266,0.026,0.121,,,,,,17969.0,,,0.2631578947368421,3.2105420999999987,29.33333333333333,29.33333333333333,8.0,2.955710466004584,2.9227502615533103,0.7975460122699386,2.45,1.0,False,,0.3332,0.4204,0.0899,0.3332,29,0.3332,0.3332,-0.0286,0.468,-0.0891,May,254.2,1997,29,78.1,Elite (FIP-<80),-0.251,No confluence,False,,,,5,0,0.0,3,0.6,3.02,False,,,,Slight sell,-0.3237,True,,0.2782,0.2718,0.0064,Slight Regression Expected,,60.0,310,False,Peter Lambert,HOU,29.3,SP,True,"CH,FC,FF,SI,SL,SV","CH,FC,FF,SI,SL,SV",,0.1216,,,94.4,,,125
