pitcher,game_pk,start_ip,start_ra,start_era,qualifying,is_qs,is_disaster
642121,822994,1.0,0.0,0.0,False,False,False
642121,822996,1.0,1.0,9.0,False,False,False
642121,822998,0.3333333333333333,1.0,27.0,False,False,False
642121,822999,2.0,1.0,4.5,True,False,False
642121,823082,2.3333333333333335,2.0,7.71,True,False,False
642121,823394,1.3333333333333333,0.0,0.0,False,False,False
642121,823730,2.0,0.0,0.0,True,False,False
642121,823807,1.3333333333333333,2.0,13.5,False,False,False
642121,824615,1.6666666666666667,0.0,0.0,False,False,False
642207,823078,1.0,0.0,0.0,False,False,False
642207,823080,1.0,0.0,0.0,False,False,False
642207,823238,0.6666666666666666,0.0,0.0,False,False,False
642207,823637,1.0,0.0,0.0,False,False,False
642207,823639,0.6666666666666666,1.0,13.5,False,False,False
642207,823640,0.3333333333333333,2.0,54.0,False,False,False
642207,823648,1.0,0.0,0.0,False,False,False
642207,823651,1.0,0.0,0.0,False,False,False
642207,823963,0.3333333333333333,4.0,108.0,False,False,False
642207,824691,1.0,1.0,9.0,False,False,False
642215,824851,1.0,5.0,45.0,False,False,False
642232,822997,1.6666666666666667,0.0,0.0,False,False,False
642232,822998,1.0,0.0,0.0,False,False,False
642232,823560,2.3333333333333335,4.0,15.43,True,False,True
642232,823566,1.6666666666666667,2.0,10.8,False,False,False
642232,823568,0.6666666666666666,0.0,0.0,False,False,False
642232,824202,1.0,0.0,0.0,False,False,False
642232,824204,2.0,0.0,0.0,True,False,False
642397,822913,1.0,2.0,18.0,False,False,False
642397,823394,1.0,0.0,0.0,False,False,False
642397,823395,1.0,0.0,0.0,False,False,False
642397,823397,1.0,0.0,0.0,False,False,False
642397,823399,1.0,0.0,0.0,False,False,False
642397,823401,1.0,0.0,0.0,False,False,False
642397,823402,1.0,0.0,0.0,False,False,False
642397,823406,1.0,1.0,9.0,False,False,False
642397,823649,1.0,0.0,0.0,False,False,False
642397,823651,1.3333333333333333,0.0,0.0,False,False,False
642397,823799,1.0,0.0,0.0,False,False,False
642397,824536,1.0,0.0,0.0,False,False,False
642397,824537,1.0,0.0,0.0,False,False,False
642397,824695,1.0,0.0,0.0,False,False,False
642397,824697,0.3333333333333333,0.0,0.0,False,False,False
642528,823479,1.0,0.0,0.0,False,False,False
642528,823482,1.0,0.0,0.0,False,False,False
642528,823648,1.0,1.0,9.0,False,False,False
642528,823971,1.3333333333333333,0.0,0.0,False,False,False
642528,823973,1.0,1.0,9.0,False,False,False
642528,824856,0.6666666666666666,2.0,27.0,False,False,False
642528,825093,1.0,0.0,0.0,False,False,False
642528,825094,1.0,0.0,0.0,False,False,False
642528,825096,0.3333333333333333,0.0,0.0,False,False,False
642528,825101,1.0,1.0,9.0,False,False,False
642528,825102,1.0,1.0,9.0,False,False,False
642528,825104,1.0,0.0,0.0,False,False,False
642528,825106,1.0,0.0,0.0,False,False,False
642547,823078,5.333333333333333,0.0,0.0,True,False,False
642547,823638,5.666666666666667,2.0,3.18,True,False,False
642547,823642,6.0,1.0,1.5,True,True,False
642547,823648,4.666666666666667,0.0,0.0,True,False,False
642547,823649,5.0,4.0,7.2,True,False,False
642547,824694,5.666666666666667,1.0,1.59,True,False,False
642701,822913,1.0,0.0,0.0,False,False,False
642701,823395,0.6666666666666666,4.0,54.0,False,False,False
642701,823396,1.0,1.0,9.0,False,False,False
642701,823397,1.0,0.0,0.0,False,False,False
642701,823399,1.0,0.0,0.0,False,False,False
642701,823404,1.0,0.0,0.0,False,False,False
642701,823406,1.0,0.0,0.0,False,False,False
642701,823647,1.0,0.0,0.0,False,False,False
642701,823649,1.0,0.0,0.0,False,False,False
642701,823651,1.0,0.0,0.0,False,False,False
642701,823799,1.0,0.0,0.0,False,False,False
642701,824537,1.0,0.0,0.0,False,False,False
642701,824695,1.0,0.0,0.0,False,False,False
642701,824697,1.0,1.0,9.0,False,False,False
642759,822745,2.0,1.0,4.5,True,False,False
642759,822748,1.0,0.0,0.0,False,False,False
642759,822749,1.0,2.0,18.0,False,False,False
643377,822991,2.3333333333333335,0.0,0.0,True,False,False
643377,822995,1.3333333333333333,1.0,6.75,False,False,False
643377,822996,0.3333333333333333,0.0,0.0,False,False,False
643377,822997,1.0,0.0,0.0,False,False,False
643377,823081,0.6666666666666666,3.0,40.5,False,False,False
643377,823082,0.3333333333333333,0.0,0.0,False,False,False
643377,823394,1.0,0.0,0.0,False,False,False
643377,823397,0.6666666666666666,2.0,27.0,False,False,False
643377,823729,1.6666666666666667,0.0,0.0,False,False,False
643377,823806,0.3333333333333333,2.0,54.0,False,False,False
643377,823809,1.0,0.0,0.0,False,False,False
643377,824614,0.6666666666666666,1.0,13.5,False,False,False
643410,822838,0.6666666666666666,1.0,13.5,False,False,False
643410,822910,1.0,0.0,0.0,False,False,False
643410,823147,1.0,1.0,9.0,False,False,False
643410,823149,1.0,0.0,0.0,False,False,False
643410,823567,0.6666666666666666,4.0,54.0,False,False,False
643410,823643,1.0,0.0,0.0,False,False,False
643410,823644,1.0,0.0,0.0,False,False,False
643410,824942,1.0,0.0,0.0,False,False,False
643410,824943,0.6666666666666666,0.0,0.0,False,False,False
643410,825020,0.6666666666666666,0.0,0.0,False,False,False
643410,825021,0.6666666666666666,3.0,40.5,False,False,False
643410,825022,1.0,0.0,0.0,False,False,False
643410,825025,1.0,2.0,18.0,False,False,False
643511,822824,1.0,0.0,0.0,False,False,False
643511,822826,1.0,0.0,0.0,False,False,False
643511,822828,1.0,0.0,0.0,False,False,False
643511,822833,1.6666666666666667,1.0,5.4,False,False,False
643511,822834,1.0,0.0,0.0,False,False,False
643511,822835,1.0,0.0,0.0,False,False,False
643511,822838,1.0,0.0,0.0,False,False,False
643511,822839,1.0,0.0,0.0,False,False,False
643511,823802,1.0,0.0,0.0,False,False,False
643511,823803,1.0,2.0,18.0,False,False,False
643511,824045,1.0,0.0,0.0,False,False,False
643511,824046,0.6666666666666666,0.0,0.0,False,False,False
643511,824621,1.0,0.0,0.0,False,False,False
643511,825098,1.0,0.0,0.0,False,False,False
645261,823232,5.666666666666667,3.0,4.76,True,False,False
645261,823882,5.0,3.0,5.4,True,False,False
645261,823887,8.333333333333334,0.0,0.0,True,True,False
645261,823889,9.0,0.0,0.0,True,True,False
645261,823893,6.333333333333333,1.0,1.42,True,True,False
645261,824293,6.0,7.0,10.5,True,False,True
646241,823324,1.0,0.0,0.0,False,False,False
646241,823726,0.6666666666666666,1.0,13.5,False,False,False
646241,824289,1.0,0.0,0.0,False,False,False
646241,824290,1.3333333333333333,4.0,27.0,False,False,False
646241,824296,3.0,3.0,9.0,True,False,False
646241,825108,1.0,3.0,27.0,False,False,False
647315,823234,0.3333333333333333,0.0,0.0,False,False,False
647315,823235,1.0,1.0,9.0,False,False,False
647315,823479,2.0,1.0,4.5,True,False,False
647315,823483,1.0,0.0,0.0,False,False,False
647315,823486,1.0,0.0,0.0,False,False,False
647315,823487,1.0,2.0,18.0,False,False,False
647315,824377,1.0,0.0,0.0,False,False,False
647336,823482,5.333333333333333,4.0,6.75,True,False,False
647336,825096,5.0,1.0,1.8,True,False,False
647336,825101,7.0,2.0,2.57,True,True,False
647336,825104,4.666666666666667,1.0,1.93,True,False,False
647336,825108,5.0,0.0,0.0,True,False,False
650556,823154,1.0,0.0,0.0,False,False,False
650556,823155,0.3333333333333333,0.0,0.0,False,False,False
650556,824204,1.0,0.0,0.0,False,False,False
650556,824207,1.0,3.0,27.0,False,False,False
650556,824209,1.3333333333333333,0.0,0.0,False,False,False
650556,824211,1.0,1.0,9.0,False,False,False
650556,824213,1.0,3.0,27.0,False,False,False
650556,824215,0.3333333333333333,0.0,0.0,False,False,False
650556,824374,1.0,1.0,9.0,False,False,False
650556,825025,0.0,0.0,,False,False,False
650633,823315,6.0,1.0,1.5,True,True,False
650633,823324,5.0,0.0,0.0,True,False,False
650633,823403,6.0,0.0,0.0,True,True,False
650633,824047,4.333333333333333,0.0,0.0,True,False,False
650633,824786,5.666666666666667,3.0,4.76,True,False,False
650633,825094,6.0,2.0,3.0,True,True,False
650644,823147,5.333333333333333,2.0,3.38,True,False,False
650644,823567,5.0,1.0,1.8,True,False,False
650644,823642,5.666666666666667,0.0,0.0,True,False,False
650644,824942,5.0,2.0,3.6,True,False,False
650644,825019,4.666666666666667,4.0,7.71,True,False,False
650911,823235,4.333333333333333,3.0,6.23,True,False,False
650911,823474,6.0,3.0,4.5,True,True,False
650911,823481,6.0,2.0,3.0,True,True,False
650911,823483,5.333333333333333,1.0,1.69,True,False,False
650911,823486,6.0,0.0,0.0,True,True,False
650911,824689,5.333333333333333,5.0,8.44,True,False,False
656212,823481,3.0,4.0,12.0,True,False,True
656222,822910,1.0,0.0,0.0,False,False,False
656222,822912,1.0,0.0,0.0,False,False,False
656222,822913,0.6666666666666666,3.0,40.5,False,False,False
656222,822917,0.3333333333333333,0.0,0.0,False,False,False
656222,822918,1.0,0.0,0.0,False,False,False
656222,822920,1.0,0.0,0.0,False,False,False
656222,823150,0.6666666666666666,0.0,0.0,False,False,False
656222,823152,1.0,0.0,0.0,False,False,False
656222,823486,1.3333333333333333,0.0,0.0,False,False,False
656222,823488,1.0,0.0,0.0,False,False,False
656222,823968,1.0,0.0,0.0,False,False,False
656222,824863,1.0,0.0,0.0,False,False,False
656222,825021,1.0,0.0,0.0,False,False,False
656234,822997,1.0,0.0,0.0,False,False,False
656234,823159,1.0,0.0,0.0,False,False,False
656234,823241,1.6666666666666667,0.0,0.0,False,False,False
656234,823563,1.0,4.0,36.0,False,False,False
656234,823566,0.0,2.0,,False,False,False
656234,823567,0.6666666666666666,0.0,0.0,False,False,False
656234,823568,1.0,0.0,0.0,False,False,False
656234,824203,1.0,0.0,0.0,False,False,False
656271,822917,1.0,0.0,0.0,False,False,False
656271,822993,1.0,0.0,0.0,False,False,False
656271,822994,1.0,0.0,0.0,False,False,False
656271,823721,1.0,0.0,0.0,False,False,False
656271,823884,0.6666666666666666,0.0,0.0,False,False,False
656271,823886,0.3333333333333333,0.0,0.0,False,False,False
656271,824528,1.0,0.0,0.0,False,False,False
656271,824529,1.0,0.0,0.0,False,False,False
656271,824530,0.6666666666666666,2.0,27.0,False,False,False
656271,824532,0.3333333333333333,1.0,27.0,False,False,False
656271,824533,1.3333333333333333,0.0,0.0,False,False,False
656271,824537,2.3333333333333335,0.0,0.0,True,False,False
656271,824538,1.3333333333333333,0.0,0.0,False,False,False
656271,824541,0.3333333333333333,1.0,27.0,False,False,False
656302,822825,5.666666666666667,4.0,6.35,True,False,False
656302,822833,5.0,1.0,1.8,True,False,False
656302,822838,5.333333333333333,1.0,1.69,True,False,False
656302,823803,6.0,0.0,0.0,True,True,False
656302,824046,5.0,2.0,3.6,True,False,False
656302,824621,4.333333333333333,3.0,6.23,True,False,False
656427,823323,4.333333333333333,2.0,4.15,True,False,False
656427,823724,5.666666666666667,1.0,1.59,True,False,False
656427,824291,6.0,1.0,1.5,True,True,False
656427,824295,4.0,2.0,4.5,True,False,False
656427,824527,2.0,6.0,27.0,True,False,True
656427,824776,3.3333333333333335,2.0,5.4,True,False,False
656457,823812,1.0,2.0,18.0,False,False,False
656457,824615,1.6666666666666667,4.0,21.6,False,False,False
656464,823479,0.3333333333333333,0.0,0.0,False,False,False
656464,823480,1.0,0.0,0.0,False,False,False
656464,823648,1.0,0.0,0.0,False,False,False
656464,823971,1.0,1.0,9.0,False,False,False
656464,824855,2.0,1.0,4.5,True,False,False
656464,825094,1.0,1.0,9.0,False,False,False
656464,825096,1.6666666666666667,0.0,0.0,False,False,False
656464,825098,1.0,0.0,0.0,False,False,False
656464,825102,1.0,0.0,0.0,False,False,False
656464,825105,0.3333333333333333,5.0,135.0,False,False,False
656464,825108,1.0,0.0,0.0,False,False,False
656492,822747,6.0,3.0,4.5,True,True,False
656492,822756,5.0,1.0,1.8,True,False,False
656492,823396,5.333333333333333,4.0,6.75,True,False,False
656492,823484,5.0,2.0,3.6,True,False,False
656492,823805,5.333333333333333,0.0,0.0,True,False,False
656492,824612,7.0,0.0,0.0,True,True,False
656546,822824,1.0,0.0,0.0,False,False,False
656546,822828,1.0,0.0,0.0,False,False,False
656546,822831,1.0,1.0,9.0,False,False,False
656546,822833,1.0,0.0,0.0,False,False,False
656546,822835,1.0,0.0,0.0,False,False,False
656546,822836,1.0,0.0,0.0,False,False,False
656546,822837,1.0,0.0,0.0,False,False,False
656546,822839,1.3333333333333333,1.0,6.75,False,False,False
656546,823802,0.6666666666666666,2.0,27.0,False,False,False
656546,824045,0.3333333333333333,1.0,27.0,False,False,False
656546,824046,1.0,0.0,0.0,False,False,False
656546,824621,0.6666666666666666,1.0,13.5,False,False,False
656546,825098,1.0,4.0,36.0,False,False,False
656550,823475,4.666666666666667,2.0,3.86,True,False,False
656550,824050,6.666666666666667,2.0,2.7,True,True,False
656550,824932,6.0,3.0,4.5,True,True,False
656550,824937,4.0,3.0,6.75,True,False,False
656550,824944,5.0,3.0,5.4,True,False,False
656550,825103,6.0,0.0,0.0,True,True,False
656605,823393,6.666666666666667,2.0,2.7,True,True,False
656605,823398,3.6666666666666665,5.0,12.27,True,False,True
656605,823403,6.0,0.0,0.0,True,True,False
656605,823406,6.0,2.0,3.0,True,True,False
656605,823651,6.0,0.0,0.0,True,True,False
656605,823799,5.0,2.0,3.6,True,False,False
656638,823559,1.0,2.0,18.0,False,False,False
656638,824122,1.0,1.0,9.0,False,False,False
656638,824123,1.0,0.0,0.0,False,False,False
656638,824125,1.0,5.0,45.0,False,False,False
656638,824126,1.0,0.0,0.0,False,False,False
656638,824132,2.0,0.0,0.0,True,False,False
656638,824136,0.3333333333333333,2.0,54.0,False,False,False
656638,824289,1.0,0.0,0.0,False,False,False
656638,824455,2.0,1.0,4.5,True,False,False
656638,824946,1.0,0.0,0.0,False,False,False
656641,822910,1.0,0.0,0.0,False,False,False
656641,822914,1.0,0.0,0.0,False,False,False
656641,822916,2.0,0.0,0.0,True,False,False
656641,822917,1.0,0.0,0.0,False,False,False
656641,822920,1.0,0.0,0.0,False,False,False
656641,823152,1.0,0.0,0.0,False,False,False
656641,823488,4.0,0.0,0.0,True,False,False
656641,823966,0.6666666666666666,1.0,13.5,False,False,False
656641,823968,0.6666666666666666,0.0,0.0,False,False,False
656641,824860,1.0,0.0,0.0,False,False,False
656641,825021,1.0,0.0,0.0,False,False,False
656641,825023,0.3333333333333333,3.0,81.0,False,False,False
656686,823962,1.0,0.0,0.0,False,False,False
656686,824688,1.0,0.0,0.0,False,False,False
656686,824691,1.0,0.0,0.0,False,False,False
656686,824692,1.0,0.0,0.0,False,False,False
656730,823797,1.0,0.0,0.0,False,False,False
656730,823801,1.0,0.0,0.0,False,False,False
656730,823802,0.6666666666666666,3.0,40.5,False,False,False
656730,823808,0.6666666666666666,3.0,40.5,False,False,False
656730,823809,1.0,1.0,9.0,False,False,False
656730,823810,1.0,0.0,0.0,False,False,False
656730,823883,1.0,1.0,9.0,False,False,False
656730,824131,1.0,0.0,0.0,False,False,False
656730,824132,1.0,0.0,0.0,False,False,False
656730,824288,1.0,0.0,0.0,False,False,False
656730,824290,1.0,0.0,0.0,False,False,False
656794,823812,2.0,2.0,9.0,True,False,False
656794,823890,2.6666666666666665,1.0,3.38,True,False,False
656794,824126,0.3333333333333333,0.0,0.0,False,False,False
656794,824129,2.0,0.0,0.0,True,False,False
656794,824611,0.3333333333333333,0.0,0.0,False,False,False
656794,824612,0.6666666666666666,0.0,0.0,False,False,False
656794,824614,1.6666666666666667,1.0,5.4,False,False,False
656794,824617,1.0,0.0,0.0,False,False,False
656794,824618,1.3333333333333333,1.0,6.75,False,False,False
656794,824621,0.6666666666666666,0.0,0.0,False,False,False
656794,824622,0.3333333333333333,0.0,0.0,False,False,False
656794,825020,1.3333333333333333,2.0,13.5,False,False,False
656794,825097,2.0,1.0,4.5,True,False,False
656848,823568,1.0,1.0,9.0,False,False,False
656848,823569,1.0,3.0,27.0,False,False,False
656848,823878,1.0,0.0,0.0,False,False,False
656848,823881,1.6666666666666667,0.0,0.0,False,False,False
656848,823885,1.0,0.0,0.0,False,False,False
656848,823890,1.0,0.0,0.0,False,False,False
656848,823891,1.0,0.0,0.0,False,False,False
656848,823961,1.3333333333333333,0.0,0.0,False,False,False
656848,824294,1.0,0.0,0.0,False,False,False
656848,824935,2.0,0.0,0.0,True,False,False
656849,823242,4.333333333333333,5.0,10.38,True,False,True
656849,823639,3.3333333333333335,2.0,5.4,True,False,False
656849,823646,5.0,5.0,9.0,True,False,False
656849,823651,5.333333333333333,0.0,0.0,True,False,False
656849,823964,5.0,4.0,7.2,True,False,False
656849,824691,3.3333333333333335,0.0,0.0,True,False,False
656876,822992,6.0,1.0,1.5,True,True,False
656876,822998,6.0,0.0,0.0,True,True,False
656876,823081,5.0,1.0,1.8,True,False,False
656876,823394,3.6666666666666665,4.0,9.82,True,False,False
656876,823806,5.0,2.0,3.6,True,False,False
656945,822756,1.0,0.0,0.0,False,False,False
656945,822757,1.0,0.0,0.0,False,False,False
656945,823233,1.0,0.0,0.0,False,False,False
656945,823236,1.0,0.0,0.0,False,False,False
656945,823961,1.0,0.0,0.0,False,False,False
656945,823962,0.6666666666666666,2.0,27.0,False,False,False
656945,823963,1.0,0.0,0.0,False,False,False
656945,823964,1.0,0.0,0.0,False,False,False
656945,823967,1.0,0.0,0.0,False,False,False
656945,823968,1.0,0.0,0.0,False,False,False
656945,823970,0.3333333333333333,2.0,54.0,False,False,False
656945,823971,0.3333333333333333,0.0,0.0,False,False,False
656945,823972,1.0,0.0,0.0,False,False,False
656945,823974,1.0,0.0,0.0,False,False,False
656986,824203,0.0,2.0,,False,False,False
657044,823479,0.6666666666666666,0.0,0.0,False,False,False
657044,823480,1.0,0.0,0.0,False,False,False
657044,823646,0.3333333333333333,0.0,0.0,False,False,False
657044,823648,1.0,0.0,0.0,False,False,False
657044,823971,1.0,0.0,0.0,False,False,False
657044,823974,1.0,0.0,0.0,False,False,False
657044,824853,0.3333333333333333,0.0,0.0,False,False,False
657044,824855,1.0,0.0,0.0,False,False,False
657044,825094,0.6666666666666666,0.0,0.0,False,False,False
657044,825097,1.0,2.0,18.0,False,False,False
657044,825098,1.0,0.0,0.0,False,False,False
657044,825102,1.0,1.0,9.0,False,False,False
657044,825103,0.3333333333333333,0.0,0.0,False,False,False
657044,825108,0.0,1.0,,False,False,False
657097,822999,1.0,0.0,0.0,False,False,False
657097,823311,1.0,1.0,9.0,False,False,False
657097,823478,0.3333333333333333,1.0,27.0,False,False,False
657097,823481,0.6666666666666666,0.0,0.0,False,False,False
657097,824458,1.0,0.0,0.0,False,False,False
657097,824460,0.3333333333333333,2.0,54.0,False,False,False
657097,824689,0.3333333333333333,1.0,27.0,False,False,False
657097,824690,0.3333333333333333,1.0,27.0,False,False,False
657097,824691,1.3333333333333333,0.0,0.0,False,False,False
657097,824693,1.0,1.0,9.0,False,False,False
657097,824697,0.6666666666666666,0.0,0.0,False,False,False
657097,824701,1.0,0.0,0.0,False,False,False
657097,824704,1.0,2.0,18.0,False,False,False
657277,822752,6.0,4.0,6.0,True,False,False
657277,823233,7.0,3.0,3.86,True,True,False
657277,823238,7.0,1.0,1.29,True,True,False
657277,823322,6.0,3.0,4.5,True,True,False
657277,824857,6.0,4.0,6.0,True,False,False
657424,822751,1.0,0.0,0.0,False,False,False
657424,822752,1.0,1.0,9.0,False,False,False
657424,823229,1.0,0.0,0.0,False,False,False
657424,823234,0.6666666666666666,0.0,0.0,False,False,False
657424,823236,0.6666666666666666,0.0,0.0,False,False,False
657424,823237,0.6666666666666666,0.0,0.0,False,False,False
657424,823240,1.6666666666666667,1.0,5.4,False,False,False
657424,823241,1.0,0.0,0.0,False,False,False
657424,823243,1.0,0.0,0.0,False,False,False
657424,823320,1.0,0.0,0.0,False,False,False
657424,824858,0.3333333333333333,0.0,0.0,False,False,False
657424,824859,0.6666666666666666,0.0,0.0,False,False,False
657514,822835,1.0,0.0,0.0,False,False,False
657514,822836,1.0,0.0,0.0,False,False,False
657514,823316,0.6666666666666666,2.0,27.0,False,False,False
657514,823317,0.6666666666666666,0.0,0.0,False,False,False
657514,823319,1.0,1.0,9.0,False,False,False
657514,823892,0.6666666666666666,0.0,0.0,False,False,False
657514,823893,0.3333333333333333,0.0,0.0,False,False,False
657514,824368,0.6666666666666666,0.0,0.0,False,False,False
657514,824369,1.0,0.0,0.0,False,False,False
657514,824372,1.0,0.0,0.0,False,False,False
657514,824373,1.0,0.0,0.0,False,False,False
657514,824378,0.6666666666666666,1.0,13.5,False,False,False
657514,824379,1.0,0.0,0.0,False,False,False
657612,822906,1.0,0.0,0.0,False,False,False
657612,822996,0.3333333333333333,0.0,0.0,False,False,False
657612,823158,1.0,0.0,0.0,False,False,False
657612,823241,1.3333333333333333,0.0,0.0,False,False,False
657612,823243,1.0,0.0,0.0,False,False,False
657612,823561,1.0,0.0,0.0,False,False,False
657612,823563,1.6666666666666667,0.0,0.0,False,False,False
657612,823564,1.3333333333333333,0.0,0.0,False,False,False
657612,823568,0.3333333333333333,0.0,0.0,False,False,False
657612,823569,1.0,0.0,0.0,False,False,False
657612,824203,1.0,1.0,9.0,False,False,False
657612,824773,1.0,0.0,0.0,False,False,False
657649,823807,1.0,0.0,0.0,False,False,False
657649,823810,1.0,0.0,0.0,False,False,False
657649,824134,0.3333333333333333,4.0,108.0,False,False,False
657746,822830,7.0,2.0,2.57,True,True,False
657746,823639,5.333333333333333,7.0,11.81,True,False,True
657746,823720,6.0,2.0,3.0,True,True,False
657746,823728,5.0,3.0,5.4,True,False,False
657746,824136,3.6666666666666665,5.0,12.27,True,False,True
657746,824865,5.333333333333333,0.0,0.0,True,False,False
657756,823323,2.3333333333333335,0.0,0.0,True,False,False
657756,823727,2.0,0.0,0.0,True,False,False
657756,824289,1.3333333333333333,1.0,6.75,False,False,False
657756,824290,1.0,5.0,45.0,False,False,False
657756,824293,1.0,1.0,9.0,False,False,False
657756,824296,1.6666666666666667,1.0,5.4,False,False,False
657756,824527,0.3333333333333333,2.0,54.0,False,False,False
657756,824777,1.0,1.0,9.0,False,False,False
660271,822833,6.0,1.0,1.5,True,True,False
660271,823231,6.0,0.0,0.0,True,True,False
660271,823963,6.0,1.0,1.5,True,True,False
660271,823969,6.0,0.0,0.0,True,True,False
660604,824688,3.0,1.0,3.0,True,False,False
660761,822747,3.0,0.0,0.0,True,False,False
660761,823476,3.0,0.0,0.0,True,False,False
660761,824050,2.0,0.0,0.0,True,False,False
660761,824933,1.0,4.0,36.0,False,False,False
660761,824937,2.0,1.0,4.5,True,False,False
660761,824941,0.6666666666666666,3.0,40.5,False,False,False
660761,824942,3.6666666666666665,4.0,9.82,True,False,False
660787,823562,2.0,1.0,4.5,True,False,False
660825,822915,1.0,0.0,0.0,False,False,False
660825,823068,1.3333333333333333,0.0,0.0,False,False,False
660825,823069,0.6666666666666666,0.0,0.0,False,False,False
660825,823148,1.0,1.0,9.0,False,False,False
660825,823151,1.0,0.0,0.0,False,False,False
660825,823152,0.6666666666666666,0.0,0.0,False,False,False
660825,823155,1.0,0.0,0.0,False,False,False
660825,823156,1.0,0.0,0.0,False,False,False
660825,823159,0.6666666666666666,1.0,13.5,False,False,False
660825,823161,0.6666666666666666,1.0,13.5,False,False,False
660825,823162,1.0,0.0,0.0,False,False,False
660825,823314,1.0,0.0,0.0,False,False,False
660825,824054,1.3333333333333333,0.0,0.0,False,False,False
660853,823154,1.3333333333333333,0.0,0.0,False,False,False
660853,823156,1.0,0.0,0.0,False,False,False
660853,824202,1.0,3.0,27.0,False,False,False
660853,824205,1.0,0.0,0.0,False,False,False
660853,824209,1.0,0.0,0.0,False,False,False
660853,824210,0.3333333333333333,0.0,0.0,False,False,False
660853,824374,2.0,1.0,4.5,True,False,False
660853,824376,1.0,0.0,0.0,False,False,False
660853,824448,0.3333333333333333,1.0,27.0,False,False,False
660853,824449,1.3333333333333333,0.0,0.0,False,False,False
661395,823237,1.0,0.0,0.0,False,False,False
661395,823480,1.0,0.0,0.0,False,False,False
661395,823483,1.0,0.0,0.0,False,False,False
661395,823485,1.0,0.0,0.0,False,False,False
661395,823486,0.6666666666666666,1.0,13.5,False,False,False
661395,823488,1.0,2.0,18.0,False,False,False
661395,824378,1.0,0.0,0.0,False,False,False
661563,822997,4.0,3.0,6.75,True,False,False
661563,823561,5.0,4.0,7.2,True,False,False
661563,824202,3.6666666666666665,4.0,9.82,True,False,False
661563,824773,6.333333333333333,0.0,0.0,True,True,False
662253,823069,1.0,0.0,0.0,False,False,False
662253,823070,1.0,0.0,0.0,False,False,False
662253,823147,1.0,1.0,9.0,False,False,False
662253,823150,1.3333333333333333,0.0,0.0,False,False,False
662253,823151,0.3333333333333333,0.0,0.0,False,False,False
662253,823155,1.0,0.0,0.0,False,False,False
662253,823156,1.0,0.0,0.0,False,False,False
662253,823161,1.0,3.0,27.0,False,False,False
662253,823162,1.0,0.0,0.0,False,False,False
662253,823314,0.6666666666666666,3.0,40.5,False,False,False
662253,824053,1.0,0.0,0.0,False,False,False
662253,824056,1.0,0.0,0.0,False,False,False
663158,822748,1.0,0.0,0.0,False,False,False
663158,823474,1.0,0.0,0.0,False,False,False
663158,823475,1.0,0.0,0.0,False,False,False
663158,824051,1.0,0.0,0.0,False,False,False
663158,824932,1.0,0.0,0.0,False,False,False
663158,824934,1.0,0.0,0.0,False,False,False
663158,824935,1.0,1.0,9.0,False,False,False
663158,824936,0.6666666666666666,1.0,13.5,False,False,False
663158,824940,1.0,0.0,0.0,False,False,False
663158,824943,1.0,0.0,0.0,False,False,False
663158,824946,1.0,0.0,0.0,False,False,False
663158,825102,1.0,0.0,0.0,False,False,False
663158,825103,1.0,0.0,0.0,False,False,False
663362,824048,3.6666666666666665,4.0,9.82,True,False,False
663362,824368,5.0,6.0,10.8,True,False,True
663372,822836,3.0,0.0,0.0,True,False,False
663372,823316,3.6666666666666665,6.0,14.73,True,False,True
663372,824368,2.0,2.0,9.0,True,False,False
663372,824372,5.666666666666667,3.0,4.76,True,False,False
663372,824376,5.0,3.0,5.4,True,False,False
663436,823890,4.666666666666667,3.0,5.79,True,False,False
663436,824128,6.666666666666667,2.0,2.7,True,True,False
663436,824620,6.0,0.0,0.0,True,True,False
663436,825019,7.0,1.0,1.29,True,True,False
663436,825096,6.333333333333333,1.0,1.42,True,True,False
663460,824127,5.666666666666667,3.0,4.76,True,False,False
663460,824128,7.0,0.0,0.0,True,True,False
663460,824131,5.0,4.0,7.2,True,False,False
663460,824135,5.666666666666667,1.0,1.59,True,False,False
663460,824289,4.333333333333333,4.0,8.31,True,False,False
663465,823969,2.6666666666666665,1.0,3.38,True,False,False
663465,824456,2.0,2.0,9.0,True,False,False
663465,824938,2.6666666666666665,7.0,23.62,True,False,True
663465,824941,1.0,2.0,18.0,False,False,False
663485,822830,1.0,2.0,18.0,False,False,False
663485,822991,0.6666666666666666,0.0,0.0,False,False,False
663485,823640,2.0,0.0,0.0,True,False,False
663485,823720,1.0,0.0,0.0,False,False,False
663485,823721,1.0,1.0,9.0,False,False,False
663485,823723,1.0,0.0,0.0,False,False,False
663485,823726,0.3333333333333333,1.0,27.0,False,False,False
663485,823727,0.3333333333333333,0.0,0.0,False,False,False
663485,823729,2.0,0.0,0.0,True,False,False
663485,824133,0.6666666666666666,1.0,13.5,False,False,False
663485,824862,1.0,0.0,0.0,False,False,False
663542,823811,0.6666666666666666,1.0,13.5,False,False,False
663542,823888,2.0,2.0,9.0,True,False,False
663542,824126,1.0,0.0,0.0,False,False,False
663542,824609,0.3333333333333333,0.0,0.0,False,False,False
663542,824611,0.6666666666666666,0.0,0.0,False,False,False
663542,824612,1.0,0.0,0.0,False,False,False
663542,824615,1.0,0.0,0.0,False,False,False
663542,824616,1.0,0.0,0.0,False,False,False
